"ts","log_file","micro_batch_index","index_in_batch","total_in_batch","ok","recovered_from_output","sample_id","target_level","model","provider","source_article_id","source_dataset","source_file","article_id","hit_target","rounds_used","fidelity_overall","prompt_tokens","completion_tokens","total_tokens","llm_calls","elapsed_ms","error","status"
"2026/3/1 12:49:56","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","19","24","True","False","questions_ielts_16_test2_passage1_927lvj_to_l4_r3_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage1_927lvj","questions","ielts_16_test2_passage1_927lvj.json","47380ee1-05e5-400d-97a4-1bf3f693b406","False","5","1","0","0","0","0","5713",,
"2026/3/1 12:49:59","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","20","24","True","False","questions_ielts_16_test2_passage2_a27mbj_to_l4_r4_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage2_a27mbj","questions","ielts_16_test2_passage2_a27mbj.json","79c181a3-ca45-41c0-8608-90138632eb12","False","5","1","0","0","0","0","3210",,
"2026/3/1 12:50:02","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","21","24","True","False","questions_ielts_16_test2_passage3_027mtj_to_l4_r5_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test2_passage3_027mtj","questions","ielts_16_test2_passage3_027mtj.json","49211286-5a44-470c-a391-7ae4fdc48a3d","False","5","0.9795","0","0","0","0","3067",,
"2026/3/1 12:50:06","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","22","24","True","False","questions_ielts_16_test3_passage1_827nbj_to_l4_r6_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test3_passage1_827nbj","questions","ielts_16_test3_passage1_827nbj.json","82277927-125c-482b-9455-eab523641301","False","5","0.9882","0","0","0","0","2759",,
"2026/3/1 12:50:09","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","23","24","True","False","questions_ielts_16_test3_passage3_227o8j_to_l4_r7_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test3_passage3_227o8j","questions","ielts_16_test3_passage3_227o8j.json","93c9bafe-cf10-4a0d-bd7e-693cb0ce3cbb","True","5","0.9534","0","0","0","0","3014",,
"2026/3/1 12:50:13","adjust_main_n8_mb08_2026-03-01T12-48-35-697Z.jsonl","8","24","24","True","False","questions_ielts_16_test4_passage1_d27oqj_to_l4_r8_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","ielts_16_test4_passage1_d27oqj","questions","ielts_16_test4_passage1_d27oqj.json","745a2fcf-a9c5-4df9-b761-22616834a595","False","5","1","0","0","0","0","3423",,
"2026/3/1 12:48:39","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","1","24","True","False","questions_ielts_16_test4_passage2_027p7j_to_l5_r1_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_16_test4_passage2_027p7j","questions","ielts_16_test4_passage2_027p7j.json","2aff8eaf-170c-4998-9912-40614f6cf994","False","5","1","0","0","0","0","3825",,
"2026/3/1 12:48:43","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","2","24","True","False","questions_ielts_16_test4_passage3_c27puj_to_l5_r2_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_16_test4_passage3_c27puj","questions","ielts_16_test4_passage3_c27puj.json","ada6df94-1774-4e6d-8a02-3d5252a0961b","False","5","1","0","0","0","0","3910",,
"2026/3/1 12:48:47","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","3","24","True","False","questions_ielts_17_test1_passage1_c27quj_to_l5_r3_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test1_passage1_c27quj","questions","ielts_17_test1_passage1_c27quj.json","3dd6b185-d848-470f-8a4d-e3910c3c6acb","False","5","1","0","0","0","0","3060",,
"2026/3/1 12:48:52","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","4","24","True","False","questions_ielts_17_test1_passage3_d27rrj_to_l5_r4_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test1_passage3_d27rrj","questions","ielts_17_test1_passage3_d27rrj.json","134fa0d7-dda1-4d6c-bb4f-b8b604655172","False","5","1","0","0","0","0","4904",,
"2026/3/1 12:48:55","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","5","24","True","False","questions_ielts_17_test2_passage1_627s9j_to_l5_r5_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test2_passage1_627s9j","questions","ielts_17_test2_passage1_627s9j.json","15d2d2ab-4299-4462-a145-86513c9bd5b0","False","5","1","0","0","0","0","3074",,
"2026/3/1 12:48:58","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","6","24","True","False","questions_ielts_17_test2_passage3_627t7j_to_l5_r6_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test2_passage3_627t7j","questions","ielts_17_test2_passage3_627t7j.json","5e497ff0-1ad3-48a5-8f62-1f8e928413a7","False","5","1","0","0","0","0","2948",,
"2026/3/1 12:49:03","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","7","24","True","False","questions_ielts_17_test3_passage1_c27tpj_to_l5_r7_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test3_passage1_c27tpj","questions","ielts_17_test3_passage1_c27tpj.json","64ec0175-389f-453b-9198-4f857d93ef40","False","5","1","0","0","0","0","4047",,
"2026/3/1 12:49:06","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","8","24","True","False","questions_ielts_17_test3_passage3_f27umj_to_l5_r8_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","ielts_17_test3_passage3_f27umj","questions","ielts_17_test3_passage3_f27umj.json","fd9f4b52-e3d8-4989-8189-6757843c9f26","False","5","1","0","0","0","0","2949",,
"2026/3/1 12:49:10","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","9","24","True","False","generated_0350be07-6c09-40f8-a55b-a43f7fb8faab_to_l1_r1_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0350be07-6c09-40f8-a55b-a43f7fb8faab","generated","0350be07-6c09-40f8-a55b-a43f7fb8faab.json","223c76c7-b5f3-451e-863e-a15a18b79a21","False","5","1","0","0","0","0","3903",,
"2026/3/1 12:49:15","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","10","24","True","False","generated_039cb4b4-1508-481e-abd4-522e76f3ccf3_to_l1_r2_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","039cb4b4-1508-481e-abd4-522e76f3ccf3","generated","039cb4b4-1508-481e-abd4-522e76f3ccf3.json","d3d3242c-4af5-4bb9-a045-31314ca04b47","True","5","1","0","0","0","0","4432",,
"2026/3/1 12:49:20","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","11","24","True","False","generated_09edb394-a0f6-4424-a226-f4deeb51e99f_to_l1_r3_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","09edb394-a0f6-4424-a226-f4deeb51e99f","generated","09edb394-a0f6-4424-a226-f4deeb51e99f.json","a41235fc-8218-4854-a261-f26b044e9059","False","5","0.925","0","0","0","0","4428",,
"2026/3/1 12:49:24","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","12","24","True","False","generated_0abb6f8a-2252-4304-a020-1cdf392abadd_to_l1_r4_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0abb6f8a-2252-4304-a020-1cdf392abadd","generated","0abb6f8a-2252-4304-a020-1cdf392abadd.json","b98b7875-f494-4a6c-bd33-2c45b2e31d9d","False","5","1","0","0","0","0","3839",,
"2026/3/1 12:49:27","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","13","24","True","False","generated_0ae1cae6-1308-47f1-b1d7-c27541b36b95_to_l1_r5_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0ae1cae6-1308-47f1-b1d7-c27541b36b95","generated","0ae1cae6-1308-47f1-b1d7-c27541b36b95.json","e653194d-2908-4973-8cfa-9b141c059b0a","False","5","1","0","0","0","0","2970",,
"2026/3/1 12:49:30","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","14","24","True","False","generated_0bef376f-b893-43d1-820d-00fba9ab6838_to_l1_r6_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0bef376f-b893-43d1-820d-00fba9ab6838","generated","0bef376f-b893-43d1-820d-00fba9ab6838.json","617f10a5-fcfb-47b5-85bb-cfe82d3d3c0d","False","5","1","0","0","0","0","2932",,
"2026/3/1 12:49:35","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","15","24","True","False","generated_0c073ba2-1279-4572-a200-bd170c99d332_to_l1_r7_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0c073ba2-1279-4572-a200-bd170c99d332","generated","0c073ba2-1279-4572-a200-bd170c99d332.json","1282d48f-328d-4936-8bf4-16dd48bf2464","False","5","1","0","0","0","0","4436",,
"2026/3/1 12:49:40","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","16","24","True","False","generated_0c413512-f7ee-4e64-b5f2-e35d46dc7ad7_to_l1_r8_google_gemini-3-flash-preview","1","google/gemini-3-flash-preview","openrouter","0c413512-f7ee-4e64-b5f2-e35d46dc7ad7","generated","0c413512-f7ee-4e64-b5f2-e35d46dc7ad7.json","3394c49e-1d51-4b0b-90b6-0d28569cc032","True","5","0.9908","0","0","0","0","4120",,
"2026/3/1 12:49:43","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","17","24","True","False","generated_0c812562-e605-4eec-9b15-fa0701517dd0_to_l2_r1_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","0c812562-e605-4eec-9b15-fa0701517dd0","generated","0c812562-e605-4eec-9b15-fa0701517dd0.json","1b72da69-229a-47a9-b7f2-fee6e5a3be07","False","5","0.9786","0","0","0","0","3095",,
"2026/3/1 12:49:47","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","18","24","True","False","generated_0c8587eb-b6e0-484b-8c70-807e3266c714_to_l2_r2_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","0c8587eb-b6e0-484b-8c70-807e3266c714","generated","0c8587eb-b6e0-484b-8c70-807e3266c714.json","34ec8f1b-c3b9-4318-b603-03283fe32ff7","False","5","0.9943","0","0","0","0","3271",,
"2026/3/1 12:49:50","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","19","24","True","False","generated_0e4b88a4-1242-4606-888a-6c1f1b7f7804_to_l2_r3_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","0e4b88a4-1242-4606-888a-6c1f1b7f7804","generated","0e4b88a4-1242-4606-888a-6c1f1b7f7804.json","a745b01b-466f-4571-b3e9-51b3caeb0275","False","5","1","0","0","0","0","3107",,
"2026/3/1 12:49:54","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","20","24","True","False","generated_0f1efd6f-a3bd-4915-bd74-9a73aa50720b_to_l2_r4_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","0f1efd6f-a3bd-4915-bd74-9a73aa50720b","generated","0f1efd6f-a3bd-4915-bd74-9a73aa50720b.json","84be7cd7-4bf2-4cad-8170-ab3e08a49e9b","False","5","1","0","0","0","0","3241",,
"2026/3/1 12:49:58","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","21","24","True","False","generated_11a0826e-5a87-4e50-b071-49d4d7daa336_to_l2_r5_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","11a0826e-5a87-4e50-b071-49d4d7daa336","generated","11a0826e-5a87-4e50-b071-49d4d7daa336.json","83e49397-a815-4d9b-b787-36b525569bc5","True","5","1","0","0","0","0","4466",,
"2026/3/1 12:50:01","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","22","24","True","False","generated_124bd8f6-90f3-4fa5-9ed1-72ce929b791f_to_l2_r6_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","124bd8f6-90f3-4fa5-9ed1-72ce929b791f","generated","124bd8f6-90f3-4fa5-9ed1-72ce929b791f.json","a222a1c1-a364-48fe-9b43-809250633b83","False","5","1","0","0","0","0","2848",,
"2026/3/1 12:50:05","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","23","24","True","False","generated_14437b00-2ac3-40e2-a14b-1112e936a901_to_l2_r7_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","14437b00-2ac3-40e2-a14b-1112e936a901","generated","14437b00-2ac3-40e2-a14b-1112e936a901.json","3c693749-2eef-4b65-bbd9-f06857921846","False","5","1","0","0","0","0","2811",,
"2026/3/1 12:50:09","adjust_main_n8_mb09_2026-03-01T12-48-35-697Z.jsonl","9","24","24","True","False","generated_1679e35f-e594-4859-a7ba-551d81fc8369_to_l2_r8_google_gemini-3-flash-preview","2","google/gemini-3-flash-preview","openrouter","1679e35f-e594-4859-a7ba-551d81fc8369","generated","1679e35f-e594-4859-a7ba-551d81fc8369.json","0b2cb20c-fc6f-4046-a4a9-30bf61422aec","False","5","1","0","0","0","0","4246",,
"2026/3/1 12:48:39","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","1","24","True","False","generated_18e3546e-a14a-4655-a5b1-e4ea21ec633e_to_l3_r1_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","18e3546e-a14a-4655-a5b1-e4ea21ec633e","generated","18e3546e-a14a-4655-a5b1-e4ea21ec633e.json","6dbc3711-1936-466e-97d8-6662173e3fc7","False","5","1","0","0","0","0","3448",,
"2026/3/1 12:48:45","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","2","24","True","False","generated_1935319b-6d42-4309-99eb-fdf7003928ae_to_l3_r2_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","1935319b-6d42-4309-99eb-fdf7003928ae","generated","1935319b-6d42-4309-99eb-fdf7003928ae.json","52364b9e-d107-4e6f-b893-1c8ef8aa0da9","False","5","1","0","0","0","0","6354",,
"2026/3/1 12:48:49","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","3","24","True","False","generated_1aa948e6-8ed3-4f58-9bf3-6c597cef030b_to_l3_r3_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","1aa948e6-8ed3-4f58-9bf3-6c597cef030b","generated","1aa948e6-8ed3-4f58-9bf3-6c597cef030b.json","b8e0c916-71b8-4650-840f-c49c9d588bb0","False","5","0.9871","0","0","0","0","3061",,
"2026/3/1 12:48:53","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","4","24","True","False","generated_1d07bc5b-d510-4384-8583-aad7baff6773_to_l3_r4_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","1d07bc5b-d510-4384-8583-aad7baff6773","generated","1d07bc5b-d510-4384-8583-aad7baff6773.json","6ef454fa-c237-46c2-b4a8-e3922b4ae616","False","5","1","0","0","0","0","4240",,
"2026/3/1 12:48:58","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","5","24","True","False","generated_1eff4d7a-8ebe-4111-8851-32b0a55876be_to_l3_r5_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","1eff4d7a-8ebe-4111-8851-32b0a55876be","generated","1eff4d7a-8ebe-4111-8851-32b0a55876be.json","87c0a4fd-f16d-4b71-bcb8-6d947480afdb","False","5","1","0","0","0","0","4378",,
"2026/3/1 12:49:02","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","6","24","True","False","generated_1fff278e-2ec5-4c58-86b2-9ca8f453367b_to_l3_r6_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","1fff278e-2ec5-4c58-86b2-9ca8f453367b","generated","1fff278e-2ec5-4c58-86b2-9ca8f453367b.json","1331be19-0674-4f72-8b14-582f08d6e81d","False","5","0.9671","0","0","0","0","4202",,
"2026/3/1 12:49:05","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","7","24","True","False","generated_203ae205-3a4d-4dcc-aab2-69ad42372bc5_to_l3_r7_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","203ae205-3a4d-4dcc-aab2-69ad42372bc5","generated","203ae205-3a4d-4dcc-aab2-69ad42372bc5.json","0706f6ca-5306-4407-9ff5-f371c86fb89a","False","5","0.9871","0","0","0","0","2739",,
"2026/3/1 12:49:09","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","8","24","True","False","generated_23e68211-0ca0-4ca3-bbd5-c133ca9884b9_to_l3_r8_google_gemini-3-flash-preview","3","google/gemini-3-flash-preview","openrouter","23e68211-0ca0-4ca3-bbd5-c133ca9884b9","generated","23e68211-0ca0-4ca3-bbd5-c133ca9884b9.json","f4b0e538-0f54-47d7-8475-3b7226357f7a","False","5","0.9437","0","0","0","0","3124",,
"2026/3/1 12:49:13","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","9","24","True","False","generated_24e797b0-643b-4ab7-acc1-92a2fd3bcfff_to_l4_r1_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","24e797b0-643b-4ab7-acc1-92a2fd3bcfff","generated","24e797b0-643b-4ab7-acc1-92a2fd3bcfff.json","0beeac12-aae2-46bf-ae1a-3d09a1befc38","False","5","1","0","0","0","0","4256",,
"2026/3/1 12:49:17","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","10","24","True","False","generated_2593d2ce-cc8e-4356-979d-990202935fd8_to_l4_r2_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","2593d2ce-cc8e-4356-979d-990202935fd8","generated","2593d2ce-cc8e-4356-979d-990202935fd8.json","d3d8fbaf-c79b-4763-bbed-25693619065e","False","5","1","0","0","0","0","2779",,
"2026/3/1 12:49:20","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","11","24","True","False","generated_26e90809-9715-4fc0-b0db-4f5d828a8422_to_l4_r3_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","26e90809-9715-4fc0-b0db-4f5d828a8422","generated","26e90809-9715-4fc0-b0db-4f5d828a8422.json","d9b57987-8eaa-4360-abc9-1531a8944cf7","False","5","1","0","0","0","0","2795",,
"2026/3/1 12:49:24","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","12","24","True","False","generated_27257511-4248-4cb3-88f7-c1bc2f51ffb5_to_l4_r4_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","27257511-4248-4cb3-88f7-c1bc2f51ffb5","generated","27257511-4248-4cb3-88f7-c1bc2f51ffb5.json","8b3815b7-f594-43e8-8152-22ac36038896","False","5","0.97","0","0","0","0","3685",,
"2026/3/1 12:49:27","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","13","24","True","False","generated_2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5_to_l4_r5_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5","generated","2a1d9b0b-8b9f-45bc-b2ca-fbcc4d874bc5.json","286c80b7-a41e-4788-837d-7033003e067f","False","5","1","0","0","0","0","2947",,
"2026/3/1 12:49:30","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","14","24","True","False","generated_2cd8144f-fd45-48ef-9011-c6f4e751a89f_to_l4_r6_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","2cd8144f-fd45-48ef-9011-c6f4e751a89f","generated","2cd8144f-fd45-48ef-9011-c6f4e751a89f.json","4fa1a88f-4783-402a-a0a3-127ca477e89f","False","5","0.9514","0","0","0","0","3079",,
"2026/3/1 12:49:35","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","15","24","True","False","generated_2d1748ce-785b-4aef-9110-620163cc46ce_to_l4_r7_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","2d1748ce-785b-4aef-9110-620163cc46ce","generated","2d1748ce-785b-4aef-9110-620163cc46ce.json","af154fb0-0e58-4a57-9643-f436f10d7c03","False","5","1","0","0","0","0","3932",,
"2026/3/1 12:49:39","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","16","24","True","False","generated_2f6c2454-faf6-4af1-86f6-e93e93d6181a_to_l4_r8_google_gemini-3-flash-preview","4","google/gemini-3-flash-preview","openrouter","2f6c2454-faf6-4af1-86f6-e93e93d6181a","generated","2f6c2454-faf6-4af1-86f6-e93e93d6181a.json","e39cf492-7af5-4fcf-bf7b-c605bb71675f","False","5","1","0","0","0","0","4182",,
"2026/3/1 12:49:42","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","17","24","True","False","generated_32643a93-325e-4493-8cd6-bfe2b3e65c1b_to_l5_r1_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","32643a93-325e-4493-8cd6-bfe2b3e65c1b","generated","32643a93-325e-4493-8cd6-bfe2b3e65c1b.json","9e9f47d6-4e8a-4c05-aafe-b3d3391bf0ef","True","5","1","0","0","0","0","3059",,
"2026/3/1 12:49:47","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","18","24","True","False","generated_32d83859-e1a7-45f6-8295-7e6df0e27fd2_to_l5_r2_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","32d83859-e1a7-45f6-8295-7e6df0e27fd2","generated","32d83859-e1a7-45f6-8295-7e6df0e27fd2.json","9f0ca456-b2e1-4f5c-8289-77efbd3973fb","True","5","1","0","0","0","0","3839",,
"2026/3/1 12:49:51","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","19","24","True","False","generated_3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd_to_l5_r3_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd","generated","3481ef0a-beb7-4eb2-9ac3-b8da0f4f3afd.json","23bf3d12-0d70-40af-83f3-a53b9cacdcf5","True","5","0.9743","0","0","0","0","4592",,
"2026/3/1 12:49:55","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","20","24","True","False","generated_35befef3-7876-4a93-a39e-9b2c271bc8f9_to_l5_r4_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","35befef3-7876-4a93-a39e-9b2c271bc8f9","generated","35befef3-7876-4a93-a39e-9b2c271bc8f9.json","6ddecb02-28d0-4c6f-aa49-5aad8b68709f","False","5","0.9357","0","0","0","0","2996",,
"2026/3/1 12:49:58","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","21","24","True","False","generated_379ed5d3-997f-49b8-a1ee-43bec1e73b4f_to_l5_r5_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","379ed5d3-997f-49b8-a1ee-43bec1e73b4f","generated","379ed5d3-997f-49b8-a1ee-43bec1e73b4f.json","19f92b24-e570-40a6-bdb4-08c094d39661","False","5","1","0","0","0","0","3197",,
"2026/3/1 12:50:03","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","22","24","True","False","generated_37fadc6b-1e87-440c-b8b3-aec0905e222a_to_l5_r6_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","37fadc6b-1e87-440c-b8b3-aec0905e222a","generated","37fadc6b-1e87-440c-b8b3-aec0905e222a.json","1fa52c42-e0e5-46f9-8bb1-d975c5bfc1ca","False","5","1","0","0","0","0","3991",,
"2026/3/1 12:50:06","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","23","24","True","False","generated_388e6d31-3617-47aa-9b0f-94e7df01272e_to_l5_r7_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","388e6d31-3617-47aa-9b0f-94e7df01272e","generated","388e6d31-3617-47aa-9b0f-94e7df01272e.json","2d1fc104-4b2a-495d-bae9-1a34f3f39e57","True","5","1","0","0","0","0","3031",,
"2026/3/1 12:50:10","adjust_main_n8_mb10_2026-03-01T12-48-35-698Z.jsonl","10","24","24","True","False","generated_3a38f5cc-c812-475e-912f-eaeacafff3d0_to_l5_r8_google_gemini-3-flash-preview","5","google/gemini-3-flash-preview","openrouter","3a38f5cc-c812-475e-912f-eaeacafff3d0","generated","3a38f5cc-c812-475e-912f-eaeacafff3d0.json","cdec293f-c351-4b3b-a1a0-3e6aca5596b8","False","5","0.9654","0","0","0","0","4116",,
